symbol,asset_id,weather_point_id,period_end,precipitation_forecast_sum_mm,forecast_hours,data_kind,model,lead_offset_hours,latitude,longitude,source_url,retrieved_at,source_note
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2024-06-30,548.6,2184,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2024-09-30,802.1,2208,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2024-12-31,196.4,2208,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2025-03-31,166.1,2160,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2025-06-30,616.8,2184,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2025-09-30,663.4,2208,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2025-12-31,242.0,2208,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2026-03-31,225.20000000000002,2160,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
508026,wuyiqiao_1_5,wuyiqiao_gfs_point,2026-06-30,641.7,2184,historical_forecast_fixed_lead,gfs_global,24,28.64302,101.71875,https://previous-runs-api.open-meteo.com/v1/forecast?models=gfs_global,2026-09-02,每个有效小时取_previous_day1固定提前24小时预报；模型运行仍有计算发布延迟；季度总量仅在季度结束后完整可知；点位代理非流域面雨量
