symbol,asset_id,period_end,metric,value,unit,raw_value,raw_unit,publication_date,source_url,source_note
180201,guanghe_expressway,2023-03-31,traffic_volume,139500.0,vehicles_per_day,13.95,万车次/日,2023-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-21/f9b820c3-c724-4c34-9156-08ebc237a313.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2023-03-31,toll_revenue,199128300.0,RMB,19912.83,万元（含增值税）,2023-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-21/f9b820c3-c724-4c34-9156-08ebc237a313.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2023-06-30,traffic_volume,137600.0,vehicles_per_day,13.76,万车次/日,2023-07-21,https://disc.static.szse.cn/disc/disk03/finalpage/2023-07-20/c06c87b0-093d-438a-a9af-b4e33d5542ac.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2023-06-30,toll_revenue,191526500.0,RMB,19152.65,万元（含增值税）,2023-07-21,https://disc.static.szse.cn/disc/disk03/finalpage/2023-07-20/c06c87b0-093d-438a-a9af-b4e33d5542ac.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2023-09-30,traffic_volume,155200.0,vehicles_per_day,15.52,万车次/日,2023-10-25,https://disc.static.szse.cn/disc/disk03/finalpage/2023-10-24/f8ffdd8e-fb6f-43d4-ab2a-990b5ea38f1d.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2023-09-30,toll_revenue,231497800.0,RMB,23149.78,万元（含增值税）,2023-10-25,https://disc.static.szse.cn/disc/disk03/finalpage/2023-10-24/f8ffdd8e-fb6f-43d4-ab2a-990b5ea38f1d.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2023-12-31,traffic_volume,138700.0,vehicles_per_day,13.87,万车次/日,2024-01-22,https://disc.static.szse.cn/disc/disk03/finalpage/2024-01-19/23ba2d9e-ff24-42ea-8320-4e6dd3d3c9be.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2023-12-31,toll_revenue,193774900.0,RMB,19377.49,万元（含增值税）,2024-01-22,https://disc.static.szse.cn/disc/disk03/finalpage/2024-01-19/23ba2d9e-ff24-42ea-8320-4e6dd3d3c9be.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2024-03-31,traffic_volume,136200.0,vehicles_per_day,13.62,万车次/日,2024-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-19/617910a5-d264-4041-91c3-e721d71f5a6d.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2024-03-31,toll_revenue,192423400.0,RMB,19242.34,万元（含增值税）,2024-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-19/617910a5-d264-4041-91c3-e721d71f5a6d.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2024-06-30,traffic_volume,128400.0,vehicles_per_day,12.84,万车次/日,2024-07-19,https://disc.static.szse.cn/disc/disk03/finalpage/2024-07-18/132ceba0-2e96-4c29-8c9c-a91976cccb7a.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2024-06-30,toll_revenue,172547400.0,RMB,17254.74,万元（含增值税）,2024-07-19,https://disc.static.szse.cn/disc/disk03/finalpage/2024-07-18/132ceba0-2e96-4c29-8c9c-a91976cccb7a.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2024-09-30,traffic_volume,151800.0,vehicles_per_day,15.18,万车次/日,2024-10-25,https://disc.static.szse.cn/disc/disk03/finalpage/2024-10-24/bc9dd1c2-216a-4bc0-81d5-a16ae59c000b.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2024-09-30,toll_revenue,215371300.0,RMB,21537.13,万元（含增值税）,2024-10-25,https://disc.static.szse.cn/disc/disk03/finalpage/2024-10-24/bc9dd1c2-216a-4bc0-81d5-a16ae59c000b.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2024-12-31,traffic_volume,133700.0,vehicles_per_day,13.37,万车次/日,2025-01-22,https://disc.static.szse.cn/disc/disk03/finalpage/2025-01-21/20d4c982-7bfa-4832-90b7-389cddd154b1.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2024-12-31,toll_revenue,184982000.0,RMB,18498.2,万元（含增值税）,2025-01-22,https://disc.static.szse.cn/disc/disk03/finalpage/2025-01-21/20d4c982-7bfa-4832-90b7-389cddd154b1.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2025-03-31,traffic_volume,134600.0,vehicles_per_day,13.46,万车次/日,2025-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-21/82d28f6c-5509-4872-b707-09c0d9b0b078.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2025-03-31,toll_revenue,188225600.0,RMB,18822.56,万元（含增值税）,2025-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-21/82d28f6c-5509-4872-b707-09c0d9b0b078.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2025-06-30,traffic_volume,132600.0,vehicles_per_day,13.26,万车次/日,2025-07-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-18/4168d84a-8053-469f-95cf-d43588cdbb8d.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2025-06-30,toll_revenue,175971400.0,RMB,17597.14,万元（含增值税）,2025-07-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-18/4168d84a-8053-469f-95cf-d43588cdbb8d.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2025-09-30,traffic_volume,148000.0,vehicles_per_day,14.8,万车次/日,2025-10-28,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-28/551605d8-7a7f-4799-bebe-b3f0a6c1a744.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2025-09-30,toll_revenue,205660300.0,RMB,20566.03,万元（含增值税）,2025-10-28,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-28/551605d8-7a7f-4799-bebe-b3f0a6c1a744.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2025-12-31,traffic_volume,130600.0,vehicles_per_day,13.06,万车次/日,2026-01-22,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-22/92edb498-85ef-4a58-bf5e-13c6b07b00c0.PDF,季度报告运营指标；自然车流日均口径
180201,guanghe_expressway,2025-12-31,toll_revenue,180904900.0,RMB,18090.49,万元（含增值税）,2026-01-22,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-22/92edb498-85ef-4a58-bf5e-13c6b07b00c0.PDF,季度报告运营指标；拆分结算通行费收入，含增值税
180201,guanghe_expressway,2026-03-31,traffic_volume,141000.0,vehicles_per_day,14.1,万车次/日,2026-04-22,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/fea51f0b-eace-471b-83f1-471ee5f0291a.PDF,季度报告运营指标；自然车流日均口径
