symbol,asset_id,period_end,metric,value,unit,raw_value,raw_unit,publication_date,source_url,source_note
508096,sujiahekou_hydro,2025-12-31,settled_electricity,1200,10k_kWh,0.12,亿千瓦时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；报告值仅两位小数
508096,sujiahekou_hydro,2025-12-31,settlement_tariff,0.3264,RMB_per_kWh,0.3264,元/千瓦时（含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；最终实际结算均价
508096,sujiahekou_hydro,2025-12-31,settlement_revenue,4000000,RMB,0.04,亿元（含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；报告值仅两位小数
508096,songshanhekou_hydro,2025-12-31,availability_rate,100,percent,100.00,%,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；设备利用率口径
508096,songshanhekou_hydro,2025-12-31,power_generation,700.0000000000001,10k_kWh,0.07,亿千瓦时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；报告值仅两位小数
508096,songshanhekou_hydro,2025-12-31,utilization_hours,39.08,hours,39.08,小时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；等效利用小时
508096,songshanhekou_hydro,2025-12-31,settled_electricity,700.0000000000001,10k_kWh,0.07,亿千瓦时,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；报告值仅两位小数
508096,songshanhekou_hydro,2025-12-31,settlement_tariff,0.3264,RMB_per_kWh,0.3264,元/千瓦时（含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；最终实际结算均价
508096,songshanhekou_hydro,2025-12-31,settlement_revenue,2000000,RMB,0.02,亿元（含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508096_20260122_2ECJ.pdf,项目级当期披露；仅计入2025年12月27日至31日，非完整季度；报告值仅两位小数
508096,sujiahekou_hydro,2026-03-31,availability_rate,100,percent,100.00,%,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；设备利用率口径
508096,sujiahekou_hydro,2026-03-31,power_generation,20700,10k_kWh,2.07,亿千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；报告值仅两位小数
508096,sujiahekou_hydro,2026-03-31,utilization_hours,657.46,hours,657.46,小时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；等效利用小时
508096,sujiahekou_hydro,2026-03-31,settled_electricity,20500,10k_kWh,2.05,亿千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；报告值仅两位小数
508096,sujiahekou_hydro,2026-03-31,settlement_tariff,0.2698,RMB_per_kWh,0.2698,元/千瓦时（含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；最终实际结算均价
508096,sujiahekou_hydro,2026-03-31,settlement_revenue,55000000.00000001,RMB,0.55,亿元（含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；报告值仅两位小数
508096,songshanhekou_hydro,2026-03-31,availability_rate,100,percent,100.00,%,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；设备利用率口径
508096,songshanhekou_hydro,2026-03-31,power_generation,11000,10k_kWh,1.10,亿千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；报告值仅两位小数
508096,songshanhekou_hydro,2026-03-31,utilization_hours,656.34,hours,656.34,小时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；等效利用小时
508096,songshanhekou_hydro,2026-03-31,settled_electricity,10900,10k_kWh,1.09,亿千瓦时,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；报告值仅两位小数
508096,songshanhekou_hydro,2026-03-31,settlement_tariff,0.268,RMB_per_kWh,0.2680,元/千瓦时（含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；最终实际结算均价
508096,songshanhekou_hydro,2026-03-31,settlement_revenue,28999999.999999996,RMB,0.29,亿元（含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508096_20260422_A83Y.pdf,项目级当期披露；报告值仅两位小数
508096,sujiahekou_hydro,2026-06-30,availability_rate,100,percent,100.00,%,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；设备利用率口径
508096,sujiahekou_hydro,2026-06-30,power_generation,25700,10k_kWh,2.57,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；报告值仅两位小数
508096,sujiahekou_hydro,2026-06-30,utilization_hours,817.46,hours,817.46,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；等效利用小时
508096,sujiahekou_hydro,2026-06-30,settled_electricity,25500,10k_kWh,2.55,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；报告值仅两位小数
508096,sujiahekou_hydro,2026-06-30,settlement_tariff,0.2444,RMB_per_kWh,0.2444,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；最终实际结算均价
508096,sujiahekou_hydro,2026-06-30,settlement_revenue,62000000,RMB,0.62,亿元（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；报告值仅两位小数
508096,songshanhekou_hydro,2026-06-30,availability_rate,100,percent,100.00,%,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；设备利用率口径
508096,songshanhekou_hydro,2026-06-30,power_generation,14000,10k_kWh,1.40,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；报告值仅两位小数
508096,songshanhekou_hydro,2026-06-30,utilization_hours,831.67,hours,831.67,小时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；等效利用小时
508096,songshanhekou_hydro,2026-06-30,settled_electricity,13799.999999999998,10k_kWh,1.38,亿千瓦时,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；报告值仅两位小数
508096,songshanhekou_hydro,2026-06-30,settlement_tariff,0.2405,RMB_per_kWh,0.2405,元/千瓦时（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；最终实际结算均价
508096,songshanhekou_hydro,2026-06-30,settlement_revenue,33000000,RMB,0.33,亿元（含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508096_20260721_BTD8.pdf,项目级当期披露；报告值仅两位小数
508096,sujiahekou_hydro,2025-12-31,settlement_tariff,0.3227,RMB_per_kWh,0.3227,元/千瓦时（含税）,2026-03-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/508096_20260331_UYPB.pdf,第23页；非完整季度；年报按最新结算账单更新；替代季度报告0.3264
508096,songshanhekou_hydro,2025-12-31,settled_electricity,600,10k_kWh,0.06,亿千瓦时,2026-03-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/508096_20260331_UYPB.pdf,第24页；非完整季度；年报按最新结算账单更新；替代季度报告0.07亿千瓦时
508096,songshanhekou_hydro,2025-12-31,settlement_tariff,0.3233,RMB_per_kWh,0.3233,元/千瓦时（含税）,2026-03-31,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/508096_20260331_UYPB.pdf,第24页；非完整季度；年报按最新结算账单更新；替代季度报告0.3264
