symbol,asset_id,period_end,metric,value,unit,raw_value,raw_unit,publication_date,source_url,source_note
508056,post_expansion_portfolio,2025-09-30,average_rent,34.42,RMB_per_square_metre_month,34.42,元/平方米/月（不含税）,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508056_20251028_WX10.pdf,季度报告合同租金及物业管理服务费有效平均租金单价
508056,post_expansion_portfolio,2025-09-30,rent_collection_rate,99.76,percent,99.76,百分比,2025-10-28,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-28/508056_20251028_WX10.pdf,季度报告累计当年实收租金/累计当年应收租金；可因收回逾期款超过100%
508056,post_expansion_portfolio,2025-12-31,occupancy,89.54,percent,89.54,百分比,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508056_20260122_3U4R.pdf,季度报告十项资产组合期末时点平均出租率；不含已签约未起租面积
508056,post_expansion_portfolio,2025-12-31,rentable_area,1163212.2,square_metres,1163212.2,平方米,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508056_20260122_3U4R.pdf,季度报告扩募后十项资产组合期末可供出租面积
508056,post_expansion_portfolio,2025-12-31,leased_area,1041550.56,square_metres,1041550.56,平方米,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508056_20260122_3U4R.pdf,季度报告组合期末实际出租面积
508056,post_expansion_portfolio,2025-12-31,average_rent,33.07,RMB_per_square_metre_month,33.07,元/平方米/月（不含税）,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508056_20260122_3U4R.pdf,季度报告合同租金及物业管理服务费有效平均租金单价
508056,post_expansion_portfolio,2025-12-31,rent_collection_rate,100.91,percent,100.91,百分比,2026-01-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-01-22/508056_20260122_3U4R.pdf,季度报告累计当年实收租金/累计当年应收租金；可因收回逾期款超过100%
508056,post_expansion_portfolio,2026-03-31,occupancy,86.72,percent,86.72,百分比,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508056_20260422_YTZD.pdf,季度报告十项资产组合期末时点平均出租率；不含已签约未起租面积
508056,post_expansion_portfolio,2026-03-31,rentable_area,1163212.2,square_metres,1163212.2,平方米,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508056_20260422_YTZD.pdf,季度报告扩募后十项资产组合期末可供出租面积
508056,post_expansion_portfolio,2026-03-31,leased_area,1008758.54,square_metres,1008758.54,平方米,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508056_20260422_YTZD.pdf,季度报告组合期末实际出租面积
508056,post_expansion_portfolio,2026-03-31,average_rent,32.42,RMB_per_square_metre_month,32.42,元/平方米/月（不含税）,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508056_20260422_YTZD.pdf,季度报告合同租金及物业管理服务费有效平均租金单价
508056,post_expansion_portfolio,2026-03-31,rent_collection_rate,91.13,percent,91.13,百分比,2026-04-22,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/508056_20260422_YTZD.pdf,季度报告累计当年实收租金/累计当年应收租金；可因收回逾期款超过100%
508056,post_expansion_portfolio,2026-06-30,occupancy,92.34,percent,92.34,百分比,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508056_20260721_IU7O.pdf,季度报告十项资产组合期末时点平均出租率；不含已签约未起租面积
508056,post_expansion_portfolio,2026-06-30,rentable_area,1163212.2,square_metres,1163212.2,平方米,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508056_20260721_IU7O.pdf,季度报告扩募后十项资产组合期末可供出租面积
508056,post_expansion_portfolio,2026-06-30,leased_area,1074092.8,square_metres,1074092.8,平方米,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508056_20260721_IU7O.pdf,季度报告组合期末实际出租面积
508056,post_expansion_portfolio,2026-06-30,average_rent,31.01,RMB_per_square_metre_month,31.01,元/平方米/月（不含税）,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508056_20260721_IU7O.pdf,季度报告合同租金及物业管理服务费有效平均租金单价
508056,post_expansion_portfolio,2026-06-30,rent_collection_rate,98.77,percent,98.77,百分比,2026-07-21,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-21/508056_20260721_IU7O.pdf,季度报告累计当年实收租金/累计当年应收租金；可因收回逾期款超过100%
